,web_browser,operating_sys,from_URL,to_URL,city,time_zone,longitude,latitude,time_in,time_out
2825,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:25:41
2826,Mozilla/4.0,Windows,addins.wrex.com,www.crh.noaa.gov,Rockford,America/Chicago,42.255798,-88.9991,2012-03-16 16:27:27,2012-03-16 19:25:42
2827,Dalvik/1.4.0,Linux,direct,www.fda.gov,Pittsburgh,America/New_York,40.445599,-79.979401,2012-03-16 16:45:02,2012-03-16 19:25:43
2828,Mozilla/5.0,Windows,t.co,apod.nasa.gov,SPaulo,America/Sao_Paulo,-23.5333,-46.616699,2012-03-16 18:37:48,2012-03-16 19:25:43
2830,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:25:44
2831,Mozilla/4.0,Windows,direct,www.in.gov,Beijing,Asia/Harbin,39.928902,116.388298,2011-12-21 19:50:16,2012-03-16 19:25:47
2832,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Atlanta,America/New_York,33.8004,-84.386497,2012-03-16 15:26:24,2012-03-16 19:25:48
2833,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Warsaw,Europe/Warsaw,52.25,21.0,2012-03-16 18:34:14,2012-03-16 19:25:47
2836,Mozilla/4.0,Windows,direct,fhfa.gov,Temecula,America/Los_Angeles,33.5158,-117.124496,2011-10-25 00:24:06,2012-03-16 19:25:51
2837,Mozilla/4.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.909698,-77.023102,2012-03-16 17:45:41,2012-03-16 19:25:51
2838,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Lauderdale,America/New_York,26.085199,-80.1754,2011-10-25 17:25:56,2012-03-16 19:25:50
2839,Mozilla/5.0,Windows,direct,www.nysdot.gov,Pearland,America/Chicago,29.544701,-95.336998,2011-10-25 17:25:56,2012-03-16 19:25:53
2840,Mozilla/5.0,Windows,direct,www.nysdot.gov,Louisville,America/New_York,38.2085,-85.691803,2011-10-25 17:25:56,2012-03-16 19:25:54
2841,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Glendale,America/Los_Angeles,34.135899,-118.263199,2011-10-25 17:25:56,2012-03-16 19:25:56
2842,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,San Francisco,America/Los_Angeles,37.7691,-122.444901,2012-03-16 12:53:15,2012-03-16 19:25:57
2843,Mozilla/5.0,Windows,direct,www.nysdot.gov,Los Angeles,America/Los_Angeles,34.048599,-118.442398,2011-10-25 17:25:56,2012-03-16 19:25:57
2845,Mozilla/4.0,Windows,www.sfgate.com,fhfa.gov,Temecula,America/Los_Angeles,33.5158,-117.124496,2011-10-25 00:24:06,2012-03-16 19:26:02
2847,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Samsun,Asia/Istanbul,41.286701,36.330002,2012-03-16 18:34:14,2012-03-16 19:26:02
2848,Mozilla/4.0,Windows,t.co,www.nhtsa.gov,Austin,America/Chicago,30.303699,-97.7696,2012-01-17 12:30:09,2012-03-16 19:26:05
2849,Mozilla/5.0,Windows,direct,www.nysdot.gov,Monmouth Junction,America/New_York,40.392899,-74.541199,2011-10-25 17:25:56,2012-03-16 19:26:04
2850,Mozilla/5.0,Windows,direct,www.srh.noaa.gov,Las Cruces,America/Denver,32.346401,-106.774803,2012-03-16 09:01:52,2012-03-16 19:26:05
2852,Mozilla/5.0,Macintosh,www.huffingtonpost.com,www.cia.gov,Eugene,America/Los_Angeles,44.069,-123.082497,2009-05-10 14:07:55,2012-03-16 19:26:09
2853,Mozilla/5.0,iPad,nix.nasa.gov,ntrs.nasa.gov,Fabres,Europe/Paris,43.549999,3.7667,2012-03-16 11:14:25,2012-03-16 19:26:09
2854,Mozilla/5.0,Windows,direct,forecast.weather.gov,Honolulu,Pacific/Honolulu,21.3139,-157.824493,2012-01-29 22:41:02,2012-03-16 19:26:09
2855,Mozilla/4.0,Windows,direct,portal.hud.gov,Glenview,America/Chicago,42.085499,-87.824699,2012-02-09 22:54:36,2012-03-16 19:26:10
2857,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 19:26:10
2858,Mozilla/5.0,Windows,www.facebook.com,nccam.nih.gov,Amsterdam,Europe/Amsterdam,52.349998,4.9167,2012-03-16 15:53:20,2012-03-16 19:26:11
2859,Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,-41.299999,174.783295,2012-03-14 12:31:49,2012-03-16 19:26:11
2860,Mozilla/4.0,Windows,t.co,forecast.weather.gov,Flint,America/New_York,43.026699,-83.703796,2012-03-16 19:24:32,2012-03-16 19:26:13
2861,Mozilla/5.0,Windows,www.jk-forum.com,www-odi.nhtsa.dot.gov,White Plains,America/New_York,41.029999,-73.7733,2012-02-25 16:07:21,2012-03-16 19:26:13
2862,Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,-41.299999,174.783295,2012-03-13 20:33:30,2012-03-16 19:26:14
2863,Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,-41.299999,174.783295,2012-03-16 14:30:47,2012-03-16 19:26:15
2864,Mozilla/5.0,Windows,www.theblackriver.net,www.srh.noaa.gov,Seattle,America/Los_Angeles,47.542,-122.312302,2011-09-22 12:18:57,2012-03-16 19:26:14
2865,Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,Pacific/Auckland,-41.299999,174.783295,2012-03-15 18:08:35,2012-03-16 19:26:16
2866,Mozilla/4.0,Windows,direct,www.nlm.nih.gov,Benton,America/Chicago,37.075401,-89.536102,2012-01-13 16:06:47,2012-03-16 19:26:19
2867,Mozilla/5.0,Windows,direct,www.mcc.gov,Washington,America/New_York,38.8979,-77.041702,2012-03-09 20:29:39,2012-03-16 19:26:18
2869,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:26:21
2872,Mozilla/5.0,Windows,direct,answers.usa.gov,London,Europe/London,51.500198,-0.1262,2011-07-25 11:31:11,2012-03-16 19:26:29
2874,Mozilla/5.0,Ubuntu,www.facebook.com,www.nasa.gov,Thun,Europe/Zurich,46.75,7.6167,2012-03-16 18:34:14,2012-03-16 19:26:31
2875,Mozilla/5.0,Linux,t.co,modis.gsfc.nasa.gov,Westerhaar,Europe/Amsterdam,52.466702,6.6167,2012-03-16 13:44:46,2012-03-16 19:26:29
2876,Mozilla/5.0,Windows,direct,citizencorps.gov,Louisville,America/New_York,38.2085,-85.691803,2011-03-14 13:26:30,2012-03-16 19:26:31
2877,Mozilla/4.0,Windows,t.co,www.whitehouse.gov,Woodway,America/Chicago,31.5105,-97.264503,2012-03-16 15:26:24,2012-03-16 19:26:33
2878,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Kuala Lumpur,Asia/Kuala_Lumpur,3.1667,101.699997,2012-03-16 18:34:14,2012-03-16 19:26:33
2879,Mozilla/4.0,Windows,t.co,www.nasa.gov,Constanta,Europe/Bucharest,44.1833,28.65,2012-03-16 18:34:14,2012-03-16 19:26:34
2880,Mozilla/4.0,Windows,direct,www.nlm.nih.gov,Benton,America/Chicago,37.075401,-89.536102,2012-01-13 16:06:47,2012-03-16 19:26:34
2881,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 19:26:37
2882,Mozilla/5.0,Macintosh,direct,www.spc.noaa.gov,Concord,America/New_York,35.4198,-80.674797,2010-04-06 08:38:20,2012-03-16 19:26:38
2883,Mozilla/5.0,Windows,t.co,www.usaid.gov,San Jose,America/Los_Angeles,37.387402,-121.902397,2012-03-12 19:30:08,2012-03-16 19:26:39
2886,Mozilla/5.0,Windows,direct,www.sba.gov,Washington,America/New_York,38.921299,-77.038597,2011-08-03 16:43:03,2012-03-16 19:26:46
2887,Mozilla/5.0,Windows,direct,brown.senate.gov,Rockville,America/New_York,39.0807,-77.130203,2009-09-15 14:01:16,2012-03-16 19:26:46
2889,Mozilla/5.0,iPad,direct,www.nasa.gov,Tokyo,Asia/Tokyo,35.685001,139.751404,2012-03-13 20:33:30,2012-03-16 19:26:49
2890,Mozilla/5.0,Windows,direct,citizencorps.gov,Louisville,America/New_York,38.2085,-85.691803,2011-03-14 13:27:13,2012-03-16 19:26:48
2891,Mozilla/5.0,Windows,direct,www.nysdot.gov,Angola,America/New_York,42.632599,-79.027802,2011-10-25 17:25:56,2012-03-16 19:26:50
2892,Mozilla/5.0,iPhone,direct,www.nasa.gov,Chatburn,Europe/London,53.883301,-2.35,2012-03-16 14:30:47,2012-03-16 19:26:50
2893,Mozilla/5.0,Linux,t.co,www.nasa.gov,Burbank,America/Los_Angeles,34.175301,-118.347198,2012-03-16 14:30:47,2012-03-16 19:26:49
2894,Mozilla/5.0,Windows,direct,www.nysdot.gov,Southlake,America/Chicago,32.951599,-97.151497,2011-10-25 17:25:56,2012-03-16 19:26:51
2895,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Vanda,Europe/Helsinki,60.299999,24.85,2012-03-16 13:50:29,2012-03-16 19:26:54
2896,Mozilla/5.0,Windows,t.co,www.spc.noaa.gov,Brentwood,America/Chicago,35.998501,-86.780602,2010-04-06 08:38:20,2012-03-16 19:26:52
2898,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:26:55
2901,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:26:55
2902,Mozilla/5.0,Macintosh,t.co,www.sandiego.gov,Poway,America/Los_Angeles,32.977501,-117.023201,2010-10-21 13:09:48,2012-03-16 19:26:54
2903,Mozilla/4.0,Windows,direct,www.fda.gov,Paramus,America/New_York,40.9445,-74.07,2011-03-28 07:47:59,2012-03-16 19:26:57
2904,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Malden,America/New_York,42.428101,-71.054604,2012-03-16 15:26:24,2012-03-16 19:26:56
2905,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:27:00
2906,Mozilla/4.0,Windows,t.co,www.nhtsa.gov,Austin,America/Chicago,30.303699,-97.7696,2012-01-17 12:30:09,2012-03-16 19:27:00
2908,Mozilla/5.0,Windows,www.facebook.com,www.nlm.nih.gov,Benton,America/Chicago,37.075401,-89.536102,2012-01-13 16:06:47,2012-03-16 19:27:01
2909,Mozilla/4.0,Windows,t.co,www.nhtsa.gov,Austin,America/Chicago,30.303699,-97.7696,2012-01-17 12:30:09,2012-03-16 19:27:01
2910,Mozilla/4.0,Windows,direct,www2.ed.gov,Washington,America/New_York,38.909698,-77.023102,2011-10-27 20:24:11,2012-03-16 19:27:00
2911,Mozilla/5.0,Windows,direct,www.cdc.gov,Vancouver,America/Vancouver,49.25,-123.133301,2012-03-16 19:11:36,2012-03-16 19:27:01
2912,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:27:00
2913,Mozilla/5.0,Windows,direct,www.nysdot.gov,Alexandria,America/New_York,38.790901,-77.094704,2011-10-25 17:25:56,2012-03-16 19:27:01
2914,Mozilla/5.0,Linux,m.facebook.com,www.nasa.gov,Brooklyn,America/New_York,40.6525,-73.955399,2012-03-16 13:50:29,2012-03-16 19:27:00
2915,Mozilla/5.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.909698,-77.023102,2012-03-16 17:45:41,2012-03-16 19:27:02
2918,Mozilla/5.0,Linux,m.facebook.com,www.irs.gov,Metter,America/New_York,32.414299,-82.090401,2012-02-09 00:00:36,2012-03-16 19:27:04
2920,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Langhorne,America/New_York,40.180401,-74.892998,2012-03-16 18:34:14,2012-03-16 19:27:06
2921,Mozilla/5.0,Macintosh,messages.finance.yahoo.com,www.fda.gov,Beeville,America/Chicago,28.473101,-97.7071,2012-03-16 15:24:34,2012-03-16 19:27:07
2922,Mozilla/5.0,iPhone,twitter.com,riga.usembassy.gov,Riga,Europe/Riga,56.950001,24.1,2012-03-15 16:05:57,2012-03-16 19:27:08
2923,Mozilla/5.0,Windows,www.huffingtonpost.com,www.cia.gov,San Antonio,America/Chicago,29.515699,-98.362602,2009-05-10 14:07:55,2012-03-16 19:27:09
2924,Mozilla/4.0,Windows,direct,patft.uspto.gov,Brooklyn,America/New_York,40.6525,-73.955399,2012-02-20 21:45:30,2012-03-16 19:27:09
2925,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Louisville,America/New_York,38.2085,-85.691803,2012-03-16 13:50:29,2012-03-16 19:27:09
2926,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Washington,America/New_York,38.909698,-77.023102,2012-01-31 13:35:02,2012-03-16 19:27:10
2927,Mozilla/5.0,iPhone,m.facebook.com,www.whitehouse.gov,Lawrenceville,America/New_York,33.9543,-84.010101,2012-03-15 15:11:58,2012-03-16 19:27:10
2928,Mozilla/5.0,iPad,twitter.com,www.nasa.gov,Bologna,Europe/Rome,44.483299,11.3333,2012-03-16 14:30:47,2012-03-16 19:27:12
2930,Mozilla/5.0,Windows,direct,apod.nasa.gov,Stavanger,Europe/Oslo,58.966702,5.75,2012-03-12 05:36:44,2012-03-16 19:27:15
2931,Mozilla/5.0,Ubuntu,www.youtube.com,www.copyright.gov,Moscow,America/New_York,41.312,-75.539497,2012-01-26 00:55:49,2012-03-16 19:27:16
2932,Mozilla/5.0,Windows,t.co,apod.nasa.gov,Mexico,America/Mexico_City,19.4342,-99.138603,2012-03-11 13:33:56,2012-03-16 19:27:16
2933,Mozilla/5.0,Windows,t.co,www.spc.noaa.gov,Madisonville,America/New_York,37.326801,-87.469597,2010-04-06 08:38:20,2012-03-16 19:27:16
2934,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fairport,America/New_York,43.100498,-77.426003,2011-10-25 17:25:56,2012-03-16 19:27:21
2935,Mozilla/5.0,Windows,t.co,www.nlm.nih.gov,Dubai,Asia/Dubai,25.252199,55.279999,2012-03-15 20:42:05,2012-03-16 19:27:26
2936,Mozilla/5.0,Windows,t.co,www.defense.gov,Woodhaven,America/New_York,40.6931,-73.857498,2012-03-16 11:15:11,2012-03-16 19:27:28
2937,Mozilla/5.0,Windows,direct,www.nysdot.gov,Louisville,America/New_York,38.2085,-85.691803,2011-10-25 17:25:56,2012-03-16 19:27:30
2939,Mozilla/5.0,Windows,direct,www.nysdot.gov,Appleton,America/Chicago,44.338501,-88.404198,2011-10-25 17:25:56,2012-03-16 19:27:31
2940,Mozilla/4.0,Windows,direct,www.fbi.gov,Passaic,America/New_York,40.855499,-74.126801,2012-03-15 23:44:07,2012-03-16 19:27:32
2942,Mozilla/5.0,Windows,www.facebook.com,www.army.mil,Watertown,America/New_York,43.9786,-75.900398,2012-03-15 16:32:27,2012-03-16 19:27:32
2943,Mozilla/5.0,Windows,direct,www.baltimorecity.gov,Baltimore,America/New_York,39.316101,-76.575203,2011-08-11 13:49:58,2012-03-16 19:27:33
2944,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:27:33
2945,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Taranto,Europe/Rome,40.476101,17.2297,2012-03-16 18:34:14,2012-03-16 19:27:33
2946,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:27:34
2947,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:27:35
2950,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:27:41
2951,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:27:42
2952,Mozilla/5.0,iPad,direct,www.crh.noaa.gov,Fulton,America/Chicago,41.841202,-90.111603,2012-03-16 16:27:27,2012-03-16 19:27:43
2953,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Kakamigahara,Asia/Tokyo,35.416698,136.866699,2012-03-16 18:08:12,2012-03-16 19:27:44
2954,Mozilla/5.0,Windows,direct,www.nysdot.gov,North Port,America/New_York,27.054501,-82.117302,2011-10-25 17:25:56,2012-03-16 19:27:44
2955,Mozilla/5.0,Windows,www.huffingtonpost.com,www.cia.gov,Jacksonville,America/New_York,30.490101,-81.6717,2009-05-10 14:07:55,2012-03-16 19:27:46
2958,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Lauderdale,America/New_York,26.085199,-80.1754,2011-10-25 17:25:56,2012-03-16 19:27:50
2959,Mozilla/5.0,iPad,direct,www.whitehouse.gov,Collingswood,America/New_York,39.9133,-75.063904,2012-03-16 15:26:24,2012-03-16 19:27:53
2960,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:27:52
2961,Mozilla/5.0,Windows,www.nasa.gov,www.nasa.gov,Kuna,America/Denver,43.4375,-116.323196,2012-02-01 19:53:17,2012-03-16 19:27:55
2962,Mozilla/5.0,Windows,direct,www.nysdot.gov,Erie,America/New_York,42.110199,-80.068199,2011-10-25 17:25:56,2012-03-16 19:27:57
2964,Mozilla/5.0,Windows,direct,www.nysdot.gov,Portland,America/Los_Angeles,45.518398,-122.655403,2011-10-25 17:25:56,2012-03-16 19:27:59
2966,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:28:00
2967,Mozilla/5.0,iPhone,direct,www.in.gov,Greenwood,America/Indianapolis,39.605099,-86.144096,2012-02-07 17:42:01,2012-03-16 19:28:00
2969,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Papenburg,Europe/Berlin,53.0667,7.4,2012-03-16 18:34:14,2012-03-16 19:28:03
2970,Mozilla/5.0,Windows,www.facebook.com,www.fairfaxcounty.gov,Silver Spring,America/New_York,39.004601,-77.036903,2012-03-16 19:05:53,2012-03-16 19:28:06
2971,Mozilla/4.0,Windows,direct,www.navy.mil,Honolulu,Pacific/Honolulu,21.3139,-157.824493,2012-03-16 18:16:41,2012-03-16 19:28:05
2972,Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,America/New_York,39.617199,-75.867798,2011-10-25 17:25:56,2012-03-16 19:28:06
2973,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Salisbury,Europe/London,51.0667,-1.7833,2012-03-16 18:34:14,2012-03-16 19:28:06
2974,Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,America/New_York,39.617199,-75.867798,2011-10-25 17:25:56,2012-03-16 19:28:07
2975,Mozilla/5.0,Windows,t.co,www.nasa.gov,Szsfeh,Europe/Budapest,47.200001,18.4167,2009-12-08 23:52:35,2012-03-16 19:28:05
2976,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Auckland,Pacific/Auckland,-36.866699,174.766693,2012-03-16 14:30:47,2012-03-16 19:28:06
2980,Mozilla/5.0,iPhone,direct,www.nasa.gov,Los Angeles,America/Los_Angeles,34.041599,-118.298798,2012-03-16 14:30:47,2012-03-16 19:28:09
2981,Mozilla/5.0,Windows,www.facebook.com,blog.usa.gov,Burgos,Europe/Madrid,42.349998,-3.7,2012-03-15 17:36:46,2012-03-16 19:28:12
2982,Opera/9.80,Ubuntu,direct,apod.nasa.gov,Mexico,America/Mexico_City,19.4342,-99.138603,2012-03-11 13:33:56,2012-03-16 19:28:13
2983,Mozilla/5.0,Windows,direct,www.nysdot.gov,Jacksonville,America/New_York,30.143801,-81.5401,2011-10-25 17:25:56,2012-03-16 19:28:13
2984,Mozilla/5.0,Windows,t.co,www.nasa.gov,Delhi,Asia/Calcutta,28.6667,77.216698,2012-03-16 14:30:47,2012-03-16 19:28:17
2986,Mozilla/5.0,Windows,direct,www.nysdot.gov,Santa Ana,America/Los_Angeles,33.743801,-117.865799,2011-10-25 17:25:56,2012-03-16 19:28:22
2987,Mozilla/5.0,Windows,direct,www.nysdot.gov,Brookline,America/New_York,42.3326,-71.128197,2011-10-25 17:25:56,2012-03-16 19:28:23
2988,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:28:24
2989,Mozilla/5.0,Windows,direct,www.nysdot.gov,Cary,America/New_York,35.789501,-78.874298,2011-10-25 17:25:56,2012-03-16 19:28:24
2991,Mozilla/5.0,Windows,direct,www.nysdot.gov,Portland,America/Los_Angeles,45.518398,-122.655403,2011-10-25 17:25:56,2012-03-16 19:28:26
2992,Mozilla/5.0,Windows,direct,www.nysdot.gov,Portland,America/Los_Angeles,45.518398,-122.655403,2011-10-25 17:25:56,2012-03-16 19:28:27
2993,Mozilla/4.0,Windows,direct,www.fda.gov,Paramus,America/New_York,40.9445,-74.07,2011-03-28 07:47:59,2012-03-16 19:28:29
2994,Mozilla/5.0,Windows,www.facebook.com,clinicaltrials.gov,Fredericksburg,America/New_York,38.302299,-77.484703,2012-03-16 15:14:54,2012-03-16 19:28:28
2996,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 19:28:31
2997,Mozilla/5.0,Windows,t.co,healthfinder.gov,Atlanta,America/New_York,33.7271,-84.578499,2012-03-12 12:32:02,2012-03-16 19:28:30
2998,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Moscow,Europe/Moscow,55.752201,37.615601,2012-03-16 18:34:14,2012-03-16 19:28:32
3002,Mozilla/5.0,Windows,direct,www.nysdot.gov,Tijeras,America/Denver,35.005501,-106.290497,2011-10-25 17:25:56,2012-03-16 19:28:33
3003,Mozilla/4.0,Windows,www.huffingtonpost.com,www.cia.gov,Lexington,America/New_York,33.907501,-81.230103,2009-05-10 14:07:55,2012-03-16 19:28:33
3004,Mozilla/5.0,Linux,direct,www.spc.noaa.gov,Muscle Shoals,America/Chicago,34.7686,-87.558296,2010-04-06 05:21:20,2012-03-16 19:28:36
3006,Mozilla/5.0,Windows,americasgreatoutdoors.tumblr.com,www.nps.gov,Chula Vista,America/Los_Angeles,32.636101,-117.0532,2012-03-15 18:46:56,2012-03-16 19:28:42
3007,Mozilla/5.0,iPhone,direct,www.ankenyiowa.gov,Ankeny,America/Chicago,41.7248,-93.6017,2012-03-16 18:26:03,2012-03-16 19:28:43
3008,Mozilla/5.0,Macintosh,www.facebook.com,www.choosemyplate.gov,Amelia,America/New_York,39.0131,-84.204903,2012-01-31 21:22:18,2012-03-16 19:28:45
3009,Mozilla/5.0,Windows,t.co,apod.nasa.gov,Sevilla,Africa/Ceuta,37.377201,-5.9869,2012-03-12 20:04:14,2012-03-16 19:28:46
3011,Mozilla/5.0,Windows,direct,www.nysdot.gov,Dudley,America/New_York,42.059399,-71.9356,2011-10-25 17:25:56,2012-03-16 19:28:47
3012,Mozilla/4.0,Windows,www.groupon.com,www.parks.ca.gov,Chinle,America/Phoenix,36.239101,-109.574699,2011-10-13 16:21:39,2012-03-16 19:28:47
3013,Mozilla/5.0,Windows,direct,www.nysdot.gov,Saint Louis,America/Chicago,38.6385,-90.302597,2011-10-25 17:25:56,2012-03-16 19:28:49
3014,Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,America/New_York,39.617199,-75.867798,2011-10-25 17:25:56,2012-03-16 19:28:49
3015,Mozilla/5.0,Windows,direct,www.nysdot.gov,Carencro,America/Chicago,30.336,-92.046501,2011-10-25 17:25:56,2012-03-16 19:28:50
3017,Mozilla/5.0,Windows,t.co,www.jpl.nasa.gov,Lenexa,America/Chicago,38.9506,-94.779099,2012-02-08 19:52:51,2012-03-16 19:28:56
3019,Mozilla/5.0,Windows,direct,www.whitehouse.gov,Judsonia,America/Chicago,35.393002,-91.669502,2012-03-16 18:24:40,2012-03-16 19:28:58
3020,Mozilla/4.0,Windows,www.usa.gov,answers.usa.gov,Olympia,America/Los_Angeles,46.9781,-122.7024,2012-01-13 17:50:25,2012-03-16 19:28:58
3021,Mozilla/5.0,Windows,direct,www.nysdot.gov,Albuquerque,America/Denver,35.150002,-106.5728,2011-10-25 17:25:56,2012-03-16 19:29:00
3023,Mozilla/5.0,Windows,bl133w.blu133.mail.live.com,www.srh.noaa.gov,Lordsburg,America/Denver,32.344398,-108.792603,2012-03-06 04:15:07,2012-03-16 19:29:00
3025,Mozilla/5.0,Windows,direct,www.nysdot.gov,Mandeville,America/Chicago,30.3599,-90.048698,2011-10-25 17:25:56,2012-03-16 19:29:03
3027,Mozilla/5.0,Windows,direct,www.nysdot.gov,Carlsbad,America/Los_Angeles,33.115799,-117.287003,2011-10-25 17:25:56,2012-03-16 19:29:06
3028,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Bochum,Europe/Berlin,51.483299,7.2167,2012-03-16 18:34:14,2012-03-16 19:29:10
3029,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:29:09
3030,Mozilla/4.0,Windows,t.co,healthfinder.gov,Atlanta,America/New_York,33.8004,-84.386497,2012-03-12 12:32:02,2012-03-16 19:29:13
3031,Mozilla/5.0,Windows,direct,www.whitehouse.gov,Evergreen,America/Denver,39.654499,-105.448601,2012-03-16 15:26:24,2012-03-16 19:29:15
3032,Mozilla/5.0,Linux,t.co,www.navy.mil,Ramseur,America/New_York,35.687401,-79.616203,2012-03-16 16:09:24,2012-03-16 19:29:19
